rendement_heure_solaire_pv_10_est-ouest;rendement_heure_solaire_pv_90_sud
0.0067;0.0135
0.0175;0.0347
0.0280;0.0634
0.0380;0.0930
0.0472;0.1218
0.0563;0.1751
0.0556;0.1497
0.0566;0.1776
0.0487;0.1260
0.0444;0.1269
0.0322;0.0753
0.0190;0.0398
0.0070;0.0144
0.0001;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0001;0.0000
0.0145;0.0161
0.0405;0.0414
0.0645;0.2242
0.0949;0.4018
0.1078;0.4982
0.0784;0.3257
0.0856;0.3612
0.0790;0.3045
0.0701;0.2529
0.0599;0.2047
0.0372;0.0990
0.0205;0.0431
0.0083;0.0161
0.0004;0.0008
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0111;0.0161
0.0314;0.0431
0.0537;0.1844
0.0734;0.3020
0.0889;0.3976
0.0978;0.4593
0.1032;0.4923
0.1015;0.4889
0.0939;0.4263
0.0770;0.3240
0.0560;0.1988
0.0352;0.0829
0.0138;0.0203
0.0003;0.0008
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0088;0.0161
0.0253;0.0448
0.0447;0.1328
0.0640;0.2436
0.0760;0.3087
0.0816;0.3189
0.0836;0.3299
0.0834;0.3290
0.0771;0.3155
0.0649;0.2487
0.0505;0.1700
0.0297;0.0702
0.0118;0.0178
0.0003;0.0008
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0128;0.0144
0.0375;0.0406
0.0646;0.2352
0.0889;0.3883
0.1077;0.5109
0.1197;0.5887
0.1239;0.6166
0.1200;0.5921
0.1084;0.5168
0.0896;0.3976
0.0660;0.2504
0.0396;0.0914
0.0149;0.0161
0.0001;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0023;0.0051
0.0032;0.0068
0.0112;0.0237
0.0207;0.0457
0.0287;0.0677
0.0521;0.1641
0.0505;0.1353
0.0616;0.2081
0.0583;0.1912
0.0428;0.1260
0.0179;0.0389
0.0178;0.0372
0.0076;0.0152
0.0001;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0112;0.0144
0.0343;0.0431
0.0593;0.2284
0.0821;0.3747
0.0989;0.4847
0.1114;0.5667
0.1160;0.5972
0.1133;0.5650
0.1024;0.5058
0.0849;0.3916
0.0619;0.2453
0.0365;0.0846
0.0132;0.0161
0.0001;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0070;0.0127
0.0197;0.0381
0.0323;0.0880
0.0560;0.2005
0.0616;0.2292
0.0854;0.3773
0.0758;0.3045
0.0547;0.1776
0.0580;0.1920
0.0507;0.1768
0.0548;0.2098
0.0332;0.0787
0.0157;0.0220
0.0007;0.0017
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0047;0.0102
0.0231;0.0423
0.0307;0.0837
0.0339;0.0846
0.0247;0.0575
0.0659;0.2571
0.0597;0.1988
0.0576;0.1895
0.0412;0.1252
0.0589;0.2335
0.0633;0.2580
0.0421;0.0956
0.0131;0.0152
0.0004;0.0008
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0111;0.0152
0.0336;0.0381
0.0691;0.2758
0.0699;0.3104
0.0817;0.3815
0.0824;0.3680
0.0935;0.4339
0.0636;0.2242
0.0495;0.1556
0.0448;0.1396
0.0191;0.0423
0.0244;0.0592
0.0111;0.0178
0.0001;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0014;0.0034
0.0026;0.0059
0.0332;0.0956
0.0080;0.0169
0.0326;0.0812
0.0544;0.1793
0.0727;0.2978
0.1245;0.6446
0.1080;0.5524
0.0589;0.2394
0.0544;0.2191
0.0388;0.0888
0.0111;0.0152
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0106;0.0169
0.0251;0.0398
0.0686;0.2834
0.0833;0.3984
0.0602;0.2318
0.0304;0.0744
0.0159;0.0347
0.0704;0.2876
0.0597;0.2292
0.0184;0.0406
0.0052;0.0102
0.0030;0.0059
0.0010;0.0025
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0037;0.0076
0.0221;0.0372
0.0485;0.1836
0.0458;0.1497
0.0701;0.3054
0.0879;0.4111
0.0850;0.3933
0.0839;0.3866
0.0536;0.1819
0.0646;0.2724
0.0560;0.2411
0.0401;0.0897
0.0126;0.0152
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0093;0.0135
0.0326;0.0296
0.0592;0.2622
0.0836;0.4187
0.1028;0.5439
0.1150;0.6243
0.1192;0.6513
0.1157;0.6285
0.1044;0.5532
0.0854;0.4297
0.0612;0.2732
0.0347;0.0770
0.0105;0.0144
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0085;0.0152
0.0224;0.0372
0.0396;0.1353
0.0645;0.3003
0.0826;0.4162
0.0986;0.5346
0.1005;0.5464
0.0811;0.3739
0.0681;0.2783
0.0530;0.2013
0.0402;0.1370
0.0238;0.0567
0.0072;0.0118
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0037;0.0085
0.0287;0.0355
0.0533;0.2470
0.0757;0.3916
0.0922;0.5041
0.1025;0.5727
0.1090;0.6073
0.1028;0.5752
0.0918;0.4999
0.0737;0.3815
0.0518;0.2368
0.0284;0.0694
0.0034;0.0076
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0033;0.0068
0.0159;0.0296
0.0306;0.0871
0.0369;0.1125
0.0195;0.0431
0.0238;0.0550
0.0320;0.0787
0.0462;0.1531
0.0735;0.3358
0.0718;0.3570
0.0576;0.2724
0.0346;0.0812
0.0098;0.0186
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0033;0.0068
0.0269;0.0321
0.0484;0.2064
0.0708;0.3756
0.0862;0.4703
0.0932;0.5025
0.0972;0.5321
0.0986;0.5532
0.0867;0.4745
0.0722;0.3840
0.0520;0.2504
0.0289;0.0685
0.0039;0.0085
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0042;0.0093
0.0257;0.0321
0.0436;0.1616
0.0662;0.3324
0.0775;0.4001
0.0826;0.4052
0.0821;0.3976
0.0869;0.4568
0.0820;0.4382
0.0640;0.3172
0.0503;0.2428
0.0287;0.0677
0.0027;0.0059
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0045;0.0093
0.0277;0.0347
0.0415;0.1413
0.0205;0.0465
0.0728;0.3426
0.0574;0.2089
0.0090;0.0186
0.1205;0.6395
0.0198;0.0440
0.0630;0.2614
0.0307;0.0973
0.0023;0.0051
0.0006;0.0008
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0033;0.0068
0.0316;0.0372
0.0592;0.2259
0.0841;0.4686
0.1037;0.5980
0.1157;0.6792
0.1197;0.7063
0.1156;0.6776
0.1022;0.5904
0.0824;0.4585
0.0574;0.2935
0.0299;0.0677
0.0026;0.0059
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0029;0.0059
0.0297;0.0355
0.0569;0.2182
0.0811;0.4602
0.1007;0.5896
0.1127;0.6699
0.1166;0.6953
0.1120;0.6649
0.0995;0.5820
0.0800;0.4517
0.0554;0.2893
0.0284;0.0634
0.0024;0.0051
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0010;0.0025
0.0119;0.0237
0.0237;0.0550
0.0291;0.0736
0.0475;0.1641
0.0464;0.1303
0.0494;0.1413
0.0510;0.1759
0.0359;0.0939
0.0314;0.0812
0.0241;0.0617
0.0116;0.0237
0.0004;0.0008
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0006;0.0008
0.0024;0.0051
0.0047;0.0093
0.0067;0.0135
0.0085;0.0169
0.0095;0.0195
0.0098;0.0203
0.0704;0.3197
0.0622;0.2665
0.0494;0.1979
0.0346;0.1303
0.0177;0.0389
0.0013;0.0025
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0011;0.0025
0.0164;0.0271
0.0346;0.1057
0.0458;0.1658
0.0533;0.1996
0.0554;0.2047
0.0501;0.1463
0.0474;0.1362
0.0490;0.1768
0.0395;0.1336
0.0273;0.0863
0.0136;0.0279
0.0004;0.0008
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0006;0.0008
0.0125;0.0245
0.0286;0.0778
0.0412;0.1430
0.0537;0.2013
0.0599;0.2326
0.0567;0.2123
0.0547;0.2022
0.0471;0.1675
0.0392;0.1336
0.0269;0.0863
0.0095;0.0195
0.0004;0.0008
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0020;0.0042
0.0273;0.0338
0.0540;0.2098
0.0784;0.4805
0.0976;0.6090
0.1097;0.6902
0.1136;0.7165
0.1091;0.6860
0.0965;0.6014
0.0771;0.4703
0.0524;0.3028
0.0254;0.0491
0.0014;0.0034
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0017;0.0042
0.0243;0.0321
0.0524;0.2022
0.0798;0.4830
0.0648;0.3290
0.0636;0.2859
0.0551;0.2089
0.0391;0.1066
0.0362;0.0981
0.0185;0.0414
0.0121;0.0262
0.0151;0.0313
0.0011;0.0025
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0007;0.0017
0.0093;0.0195
0.0191;0.0431
0.0269;0.0677
0.0330;0.0871
0.0362;0.0964
0.0389;0.1057
0.0359;0.0947
0.0326;0.0854
0.0251;0.0626
0.0158;0.0364
0.0073;0.0152
0.0003;0.0008
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0020;0.0042
0.0211;0.0288
0.0478;0.1852
0.0600;0.3392
0.0659;0.3417
0.0935;0.5870
0.0833;0.4551
0.0659;0.3087
0.0406;0.1396
0.0319;0.1040
0.0040;0.0076
0.0043;0.0093
0.0003;0.0008
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0011;0.0025
0.0207;0.0288
0.0434;0.1666
0.0655;0.4204
0.0813;0.5270
0.0933;0.6099
0.0933;0.6006
0.0918;0.5980
0.0777;0.5016
0.0633;0.4077
0.0425;0.2665
0.0198;0.0372
0.0007;0.0017
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0011;0.0025
0.0217;0.0305
0.0451;0.1734
0.0662;0.4348
0.0846;0.5617
0.0942;0.6234
0.0975;0.6463
0.0900;0.5913
0.0801;0.5295
0.0649;0.4272
0.0419;0.2681
0.0177;0.0296
0.0004;0.0008
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0003;0.0008
0.0108;0.0211
0.0257;0.0685
0.0419;0.1599
0.0523;0.2089
0.0563;0.2267
0.0681;0.3290
0.0561;0.2267
0.0528;0.2402
0.0406;0.1573
0.0215;0.0694
0.0075;0.0152
0.0001;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0003;0.0008
0.0121;0.0220
0.0217;0.0499
0.0230;0.0558
0.0082;0.0161
0.0243;0.0575
0.0458;0.1709
0.0663;0.3282
0.0660;0.3713
0.0468;0.2225
0.0411;0.2470
0.0090;0.0178
0.0001;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0006;0.0017
0.0162;0.0245
0.0349;0.1167
0.0527;0.2910
0.0666;0.3756
0.0751;0.4263
0.0806;0.4974
0.0758;0.4373
0.0666;0.4086
0.0492;0.2766
0.0323;0.1759
0.0126;0.0203
0.0001;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0003;0.0008
0.0157;0.0245
0.0355;0.1252
0.0593;0.3823
0.0737;0.4762
0.0912;0.6353
0.0943;0.6564
0.0828;0.5431
0.0632;0.3553
0.0421;0.1912
0.0284;0.1269
0.0115;0.0178
0.0001;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0004;0.0008
0.0157;0.0237
0.0346;0.1142
0.0510;0.2868
0.0639;0.3637
0.0706;0.4026
0.0757;0.4365
0.0709;0.4069
0.0623;0.3570
0.0474;0.2673
0.0293;0.1514
0.0108;0.0186
0.0001;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0006;0.0017
0.0187;0.0262
0.0418;0.1506
0.0625;0.4483
0.0801;0.5693
0.0880;0.6251
0.0919;0.6547
0.0863;0.6099
0.0777;0.5591
0.0596;0.4322
0.0369;0.2521
0.0142;0.0178
0.0001;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0009;0.0017
0.0078;0.0161
0.0350;0.1125
0.0325;0.1193
0.0719;0.4661
0.0477;0.1929
0.0335;0.0905
0.0141;0.0296
0.0179;0.0406
0.0161;0.0364
0.0089;0.0186
0.0073;0.0144
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0006;0.0008
0.0167;0.0237
0.0398;0.1387
0.0616;0.4492
0.0699;0.4661
0.0795;0.5405
0.0851;0.6040
0.0849;0.6141
0.0709;0.5143
0.0563;0.4187
0.0350;0.2402
0.0135;0.0186
0.0001;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0004;0.0008
0.0169;0.0203
0.0383;0.1286
0.0582;0.4204
0.0727;0.5211
0.0828;0.5947
0.0863;0.6209
0.0840;0.6183
0.0725;0.5397
0.0557;0.4221
0.0358;0.2419
0.0125;0.0169
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0010;0.0017
0.0123;0.0211
0.0358;0.1167
0.0534;0.3646
0.0556;0.2927
0.0426;0.1675
0.0639;0.3341
0.0559;0.2791
0.0665;0.4424
0.0617;0.4627
0.0382;0.2521
0.0109;0.0152
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0001;0.0000
0.0059;0.0127
0.0198;0.0482
0.0154;0.0338
0.0303;0.0829
0.0452;0.1743
0.0419;0.1277
0.0428;0.1649
0.0566;0.3341
0.0412;0.2360
0.0402;0.2385
0.0119;0.0144
0.0001;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0001;0.0000
0.0088;0.0169
0.0227;0.0558
0.0355;0.1430
0.0422;0.1666
0.0485;0.1996
0.0513;0.2182
0.0528;0.2605
0.0451;0.1920
0.0349;0.1497
0.0204;0.0812
0.0067;0.0127
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0001;0.0000
0.0014;0.0034
0.0033;0.0068
0.0373;0.1836
0.0352;0.1040
0.0416;0.1590
0.0712;0.4348
0.0306;0.0854
0.0438;0.2140
0.0047;0.0085
0.0027;0.0051
0.0009;0.0017
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0001;0.0000
0.0179;0.0186
0.0422;0.1243
0.0704;0.5701
0.0903;0.6547
0.0487;0.2123
0.0118;0.0245
0.0220;0.0516
0.0225;0.0550
0.0085;0.0169
0.0126;0.0296
0.0095;0.0161
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0001;0.0000
0.0108;0.0186
0.0270;0.0685
0.0416;0.2149
0.0526;0.2690
0.0602;0.3206
0.0629;0.3384
0.0600;0.3240
0.0500;0.2588
0.0382;0.2030
0.0207;0.0998
0.0026;0.0059
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0001;0.0000
0.0123;0.0178
0.0329;0.0922
0.0510;0.3798
0.0653;0.4754
0.0741;0.5431
0.0771;0.5693
0.0745;0.5811
0.0607;0.4525
0.0428;0.3214
0.0250;0.1362
0.0034;0.0076
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0001;0.0000
0.0078;0.0152
0.0202;0.0465
0.0257;0.0744
0.0329;0.0973
0.0436;0.1743
0.0385;0.1176
0.0399;0.1548
0.0271;0.0744
0.0162;0.0381
0.0073;0.0152
0.0006;0.0017
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0083;0.0152
0.0060;0.0127
0.0207;0.0524
0.0069;0.0127
0.0119;0.0245
0.0520;0.2715
0.0599;0.3798
0.0534;0.3477
0.0498;0.3942
0.0181;0.0719
0.0034;0.0076
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0001;0.0000
0.0138;0.0178
0.0362;0.0491
0.0583;0.5160
0.0741;0.6268
0.0839;0.6936
0.0850;0.7088
0.0798;0.6725
0.0676;0.5870
0.0485;0.4390
0.0261;0.1286
0.0022;0.0051
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0053;0.0110
0.0154;0.0305
0.0254;0.0761
0.0306;0.0888
0.0310;0.0871
0.0365;0.1108
0.0358;0.1100
0.0326;0.1049
0.0220;0.0651
0.0090;0.0195
0.0006;0.0008
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0001;0.0000
0.0139;0.0161
0.0399;0.0448
0.0534;0.4517
0.0536;0.3468
0.0714;0.5456
0.0524;0.2868
0.0347;0.1083
0.0343;0.1396
0.0131;0.0288
0.0023;0.0042
0.0006;0.0008
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0108;0.0161
0.0307;0.0330
0.0520;0.4720
0.0672;0.5862
0.0781;0.6682
0.0791;0.6759
0.0742;0.6412
0.0617;0.5464
0.0422;0.3840
0.0221;0.1032
0.0017;0.0042
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0122;0.0152
0.0355;0.0228
0.0584;0.5456
0.0760;0.6852
0.0866;0.7613
0.0890;0.7791
0.0831;0.7368
0.0696;0.6386
0.0495;0.4855
0.0258;0.1176
0.0019;0.0042
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0095;0.0135
0.0283;0.0279
0.0465;0.3840
0.0630;0.5431
0.0669;0.5202
0.0734;0.6141
0.0744;0.6530
0.0635;0.5887
0.0432;0.4229
0.0223;0.1007
0.0014;0.0034
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0049;0.0102
0.0270;0.0355
0.0366;0.2081
0.0515;0.3612
0.0613;0.4348
0.0660;0.5118
0.0613;0.4348
0.0640;0.5786
0.0461;0.4602
0.0207;0.0863
0.0019;0.0042
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0060;0.0118
0.0174;0.0313
0.0293;0.1227
0.0363;0.1556
0.0435;0.1946
0.0444;0.1988
0.0485;0.2673
0.0383;0.1861
0.0241;0.1074
0.0109;0.0296
0.0003;0.0008
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0000;0.0000
0.0080;0.0135
0.0260;0.0271
